УИК №850	2274	2000	570	9	1421	9	570	15	564	0	0		76	398	90
УИК №851	2184	2000	625	13	1362	13	625	13	625	0	0		71	452	102
УИК №852	2190	2000	487	13	1500	13	487	8	492	0	0		47	367	78
УИК №853	2176	2000	480	27	1493	27	480	10	497	0	0		62	371	64
УИК №854	2184	2000	564	23	1413	23	564	8	579	0	0		77	409	93
УИК №855	2173	2000	565	21	1414	21	565	13	573	0	0		85	420	68
УИК №856	2075	2000	582	12	1406	12	580	13	579	0	0		62	427	90
УИК №857	2320	2000	611	6	1383	6	611	18	599	0	0		70	442	87
УИК №858	2074	2000	590	14	1396	14	590	12	592	0	0		52	464	76
УИК №859	2170	2000	591	12	1397	12	579	11	580	0	0		67	431	82
УИК №860	2310	2000	576	12	1412	12	574	15	571	0	0		50	427	94
УИК №861	2069	2000	594	20	1386	20	594	16	598	0	0		62	446	90
УИК №862	1834	1500	519	10	971	10	519	20	509	0	0		42	376	91
УИК №863	1920	1500	530	12	958	12	530	22	520	0	0		59	379	82
УИК №864	1954	1500	546	12	942	12	546	9	549	0	0		63	395	91
УИК №865	2288	2000	545	4	1451	4	545	10	539	0	0		77	384	78
УИК №866	2001	2000	459	7	1534	0	459	11	448	0	0		56	320	72
УИК №867	1939	1500	419	14	1067	14	418	7	425	0	0		60	302	63
УИК №868	1900	1500	482	10	1008	10	482	9	483	0	0		42	364	77
УИК №869	1916	1500	503	8	989	8	501	12	497	0	0		70	357	70
УИК №870	2044	2000	470	4	1526	4	467	11	460	0	0		56	331	73
УИК №871	1925	1500	465	17	1018	17	465	9	473	0	0		49	352	72
УИК №872	1765	1500	353	5	1142	5	353	12	346	0	0		53	232	61
УИК №873	2199	2000	571	18	1411	8	563	9	562	0	0		47	411	104
УИК №874	2472	2000	491	7	1502	7	491	7	491	0	0		46	376	69
УИК №875	3388	3000	678	18	2304	18	676	14	680	0	0		43	537	100
УИК №876	1118	1000	464	8	528	8	464	20	452	0	0		41	337	74
УИК №877	1761	1500	525	14	961	14	525	6	533	0	0		51	409	73
УИК №878	1576	1500	489	25	986	25	489	11	503	0	0		55	383	65
УИК №879	1635	1500	440	9	1051	9	440	10	439	0	0		38	329	72
УИК №880	1458	1000	367	17	616	17	367	8	376	0	0		38	260	78
УИК №881	1396	1000	657	57	286	57	657	26	688	0	0		97	493	98
УИК №882	1883	1500	491	9	1000	9	490	21	478	0	0		53	352	73
УИК №883	2074	2000	514	10	1476	9	514	7	516	0	0		67	363	86
УИК №884	1970	1500	492	15	993	15	492	13	494	0	0		77	338	79
УИК №885	1879	1500	439	33	1028	33	438	6	465	0	0		58	340	67
УИК №886	2077	2000	593	6	1401	6	593	12	587	0	0		69	411	107
УИК №887	2335	2000	545	5	1450	5	544	14	535	0	0		54	378	103
УИК №888	1782	1500	503	17	980	17	503	15	505	0	0		74	355	76
УИК №889	1792	1500	547	9	944	9	547	19	537	0	0		81	367	89
УИК №890	1678	1500	501	5	994	5	501	8	498	0	0		62	345	91
УИК №891	2212	2000	556	6	1438	6	556	6	556	0	0		74	357	125
УИК №892	1243	1000	743	34	223	25	741	32	734	0	0		99	501	134
УИК №893	190	500	0	189	311	189	0	5	184	0	0		17	148	19
УИК №894	2686	3000	2684	0	316	0	2684	0	2684	0	0		62	2542	80
УИК №2343	76	200	63	13	124	13	63	1	75	0	0		8	64	3
УИК №2345	178	250	96	1	153	1	96	4	93	0	0		0	88	5
УИК №2370	1271	1500	837	5	658	5	837	13	829	0	0		39	719	71
УИК №2371	148	150	110	0	40	0	110	1	109	0	0		7	93	9
УИК №2372	204	250	145	3	102	3	145	3	145	0	0		5	129	11
															
УИК №901	1145	1000	218	5	777	5	218	2	221	0	0		19	163	39
УИК №902	2041	1500	528	12	960	12	528	9	531	0	0		56	358	117
УИК №903	2378	2000	601	40	1359	40	601	22	619	0	0		105	394	120
УИК №904	2354	2000	623	13	1364	13	623	33	603	0	0		96	390	117
УИК №905	2708	2500	700	36	1764	36	700	23	713	0	0		117	417	179
УИК №906	1885	1500	621	60	819	60	561	12	609	0	0		104	372	133
УИК №907	2075	1500	600	72	828	72	600	5	667	0	0		94	453	120
УИК №908	1560	1000	432	83	485	83	432	8	507	0	0		62	357	88
УИК №909	2168	1500	690	54	756	54	690	30	714	0	0		122	421	171
УИК №910	1685	1000	426	18	556	18	425	9	434	0	0		71	278	85
УИК №911	1644	1000	465	102	433	102	465	5	562	0	0		69	382	111
УИК №912	1707	1000	498	40	462	40	498	12	526	0	0		71	360	95
УИК №913	1930	1500	543	39	918	39	543	15	567	0	0		80	358	129
УИК №914	1722	1500	490	17	993	17	490	11	496	0	0		66	318	112
УИК №915	1957	1500	586	53	861	53	586	11	628	0	0		91	402	135
УИК №916	1498	1000	413	24	563	24	412	14	422	0	0		62	292	68
УИК №917	1623	1000	497	70	433	70	496	14	552	0	0		90	370	92
УИК №918	1684	1500	446	49	1005	49	446	16	479	0	0		81	306	92
УИК №919	1770	1500	651	73	776	73	650	14	709	0	0		116	474	119
УИК №920	1880	1500	510	86	904	85	503	11	577	0	0		94	352	131
УИК №921	1918	1500	640	48	812	48	640	25	663	0	0		127	402	134
УИК №922	2168	1500	494	43	963	43	494	15	522	0	0		83	329	110
УИК №923	2094	1500	546	6	948	6	544	17	533	0	0		105	333	95
УИК №924	1951	1500	531	14	955	14	530	13	531	0	0		107	327	97
УИК №925	2492	2000	772	19	1209	19	772	21	770	0	0		176	415	179
УИК №926	2025	1500	671	22	807	22	670	13	679	0	0		148	413	118
УИК №927	1919	1500	524	8	968	8	524	17	515	0	0		108	286	121
УИК №928	1761	1500	467	5	1028	5	466	19	452	0	0		96	267	89
УИК №929	1972	1500	504	9	987	9	504	15	498	0	0		82	313	103
УИК №930	1867	1500	499	60	941	60	499	20	539	0	0		105	334	100
УИК №931	2002	1500	677	12	811	12	674	25	661	0	0		116	418	127
УИК №932	1870	1500	611	8	881	8	611	21	598	0	0		93	380	125
УИК №933	2037	1500	551	22	927	22	551	14	559	0	0		92	358	109
УИК №934	1905	1500	480	17	1003	17	480	15	482	0	0		60	332	90
УИК №935	1861	1500	458	10	1032	10	456	11	455	0	0		74	292	89
УИК №936	1949	1500	625	19	856	19	625	24	620	0	0		81	398	141
УИК №937	2178	1500	649	14	837	14	649	23	640	0	0		110	437	93
УИК №938	1905	1500	481	37	982	37	481	17	501	0	0		53	335	113
УИК №939	2419	2000	586	12	1402	12	586	26	572	0	0		66	384	122
УИК №940	2075	2000	840	16	1144	16	839	80	775	0	0		121	479	175
УИК №941	2455	2000	750	12	1238	12	749	21	740	0	0		159	439	142
УИК №942	1519	1000	431	10	559	10	431	13	428	0	0		91	257	80
УИК №943	2036	1500	576	9	915	9	576	16	569	0	0		147	310	112
УИК №944	2419	2000	785	24	1191	24	784	14	794	0	0		174	465	155
УИК №945	2219	2000	761	9	1230	9	760	36	733	0	0		170	373	190
УИК №946	1565	1000	408	8	584	8	407	12	403	0	0		108	204	91
УИК №947	1580	1000	427	3	570	3	427	6	424	0	0		129	224	71
УИК №948	1410	1000	389	9	602	9	389	8	390	0	0		94	231	65
УИК №949	1505	1000	395	6	599	6	393	13	386	0	0		83	224	79
УИК №950	2292	1500	648	19	833	19	644	19	644	0	0		106	418	120
УИК №951	1703	1500	508	9	983	9	508	16	501	0	0		113	293	95
УИК №952	1936	1500	595	14	891	14	595	12	597	0	0		104	375	118
УИК №953	1811	1500	606	8	886	8	606	16	598	0	0		97	402	99
УИК №954	1739	1500	540	16	944	16	524	8	532	0	0		98	337	97
УИК №955	1517	1000	448	12	540	12	448	15	445	0	0		92	256	97
УИК №956	2077	1500	541	13	946	13	540	18	535	0	0		84	354	97
УИК №957	2243	2000	680	19	1301	19	678	24	673	0	0		124	449	100
УИК №958	1694	1000	625	1	374	1	625	30	596	0	0		101	245	250
УИК №959	37	500	37	0	463	0	37	0	37	0	0		2	35	0
УИК №960	2843	2500	825	9	1666	9	823	15	817	0	0		100	403	314
УИК №961	2661	2000	789	3	1208	3	789	13	779	0	0		95	337	347
УИК №962	2371	1500	595	24	881	17	595	14	598	0	0		58	319	221
УИК №963	2664	2000	668	25	1307	25	667	10	682	0	0		89	355	238
УИК №964	205	700	40	165	495	165	40	1	204	0	0		21	150	33
УИК №965	355	700	62	274	364	274	62	7	329	0	0		31	252	46
															
УИК №1058	1919	1500	481	9	1010	8	480	8	480	0	0		87	320	73
УИК №1059	2247	2000	589	15	1396	15	589	19	585	0	0		102	383	100
УИК №1060	1957	1500	485	13	1002	13	485	16	482	0	0		91	318	73
УИК №1061	1865	1500	489	7	1004	7	482	15	474	0	0		68	298	108
УИК №1062	2039	2000	517	15	1468	15	516	14	517	0	0		84	330	103
УИК №1063	1804	1500	395	3	1102	3	395	15	383	0	0		60	240	83
УИК №1064	1959	1500	456	8	1036	8	456	19	445	0	0		89	264	92
УИК №1065	1838	1500	476	25	999	25	473	18	480	0	0		68	310	102
УИК №1066	1850	1800	507	38	1255	38	502	9	531	0	0		65	376	90
УИК №1067	1752	1500	476	4	1020	4	475	9	470	0	0		75	324	71
УИК №1068	1061	1000	295	6	699	6	295	7	294	0	0		58	186	50
УИК №1069	2182	2000	549	8	1443	8	549	18	539	0	0		84	348	107
УИК №1070	1659	1500	385	8	1107	8	385	9	384	0	0		69	249	66
УИК №1071	2156	2000	465	3	1532	3	464	9	458	0	0		99	258	101
УИК №1072	2197	2000	479	7	1514	7	479	5	481	0	0		96	281	104
УИК №1073	1730	1500	469	6	1025	6	468	11	463	0	0		106	278	79
УИК №1074	1724	1500	410	5	1085	5	408	12	401	0	0		73	251	77
УИК №1075	1822	1500	450	3	1047	3	450	7	446	0	0		89	283	74
УИК №1076	1893	1500	507	7	986	7	507	15	499	0	0		80	330	89
УИК №1077	2539	2000	633	8	1359	8	633	13	628	0	0		110	415	103
УИК №1078	1849	1500	391	3	1106	3	391	13	381	0	0		72	231	78
УИК №1079	1818	1500	444	19	1037	19	444	12	451	0	0		60	313	78
УИК №1080	1985	2000	548	10	1442	10	547	23	534	0	0		84	342	108
УИК №1081	2215	2000	620	5	1375	5	620	6	619	0	0		93	418	108
УИК №1082	2193	2000	551	14	1435	14	551	9	556	0	0		84	370	102
УИК №1085	4364	3000	953	4	2043	4	952	21	935	0	0		165	523	247
УИК №1086	1920	1500	495	9	996	9	495	13	491	0	0		78	320	93
УИК №1087	2146	2000	488	13	1499	12	483	18	477	0	0		76	318	83
УИК №1088	2398	2000	1421	4	575	4	1416	64	1356	0	0		221	776	359
УИК №1089	1484	1500	327	11	1162	11	327	7	331	0	0		43	230	58
УИК №1090	1500	1200	325	1	874	1	325	15	311	0	0		50	202	59
УИК №1091	1713	1500	432	8	1060	8	431	16	423	0	0		46	295	82
УИК №1092	2079	2000	523	13	1464	13	523	19	517	0	0		74	351	92
УИК №1093	2441	2000	571	6	1423	6	570	11	565	0	0		103	361	101
УИК №1094	2532	2500	652	14	1834	14	649	10	653	0	0		127	336	190
УИК №1095	1968	2000	519	8	1473	8	518	17	509	0	0		83	339	87
УИК №1096	1909	1500	451	16	1033	16	451	14	453	0	0		70	301	82
УИК №1097	1839	1500	438	13	1049	13	438	8	443	0	0		74	284	85
УИК №1098	1995	2000	542	8	1450	8	542	12	538	0	0		95	360	83
УИК №1099	2696	2500	741	18	1741	18	741	20	739	0	0		132	498	109
УИК №1100	1671	1500	396	6	1098	6	396	16	386	0	0		64	246	76
УИК №1101	1825	1500	455	9	1036	9	455	12	452	0	0		65	292	95
УИК №1102	1866	1500	446	8	1046	8	446	13	441	0	0		72	285	84
УИК №1103	2185	2000	484	8	1508	8	484	12	480	0	0		64	323	93
УИК №1104	1836	1500	480	7	1013	7	479	14	472	0	0		83	296	93
УИК №1105	2174	2000	501	9	1490	9	501	6	504	0	0		79	347	78
УИК №1106	2203	2000	542	15	1443	15	542	6	551	0	0		96	370	85
УИК №1107	2287	2000	490	9	1501	9	490	11	488	0	0		61	335	92
УИК №1108	2301	2000	595	10	1395	10	595	18	587	0	0		79	389	119
УИК №1109	2156	2100	499	5	1596	5	499	9	495	0	0		85	321	89
УИК №1110	2253	2000	448	6	1546	6	448	11	443	0	0		79	289	75
УИК №1111	2007	1500	484	6	1010	6	484	6	484	0	0		89	319	76
УИК №1112	2943	2500	740	3	1757	3	740	31	712	0	0		153	385	174
УИК №1113	1832	1500	481	4	1015	4	481	15	470	0	0		90	300	80
УИК №1114	2009	1500	463	9	1028	9	463	9	463	0	0		65	320	78
УИК №1115	2228	2000	549	6	1445	6	549	8	547	0	0		82	377	88
УИК №1116	2371	2000	636	8	1356	8	636	9	635	0	0		130	380	125
УИК №1117	2333	2000	579	18	1403	18	579	9	588	0	0		70	418	100
УИК №1118	1816	1500	394	6	1100	6	394	12	388	0	0		64	254	70
УИК №1119	2118	2000	543	17	1440	17	543	20	540	0	0		109	331	100
УИК №1120	2166	2000	529	3	1468	3	529	15	517	0	0		80	361	76
УИК №1121	2138	2000	549	18	1433	18	549	13	554	0	0		88	363	103
УИК №1122	1802	1500	409	5	1086	5	409	8	406	0	0		48	269	89
УИК №1123	2145	2000	405	3	1592	3	405	10	398	0	0		64	246	88
УИК №1124	2714	2500	637	3	1860	3	637	15	625	0	0		184	283	158
УИК №1125	1852	1500	390	8	1102	8	390	12	386	0	0		55	254	77
УИК №1126	1923	1500	492	10	998	10	492	21	481	0	0		73	314	94
УИК №1127	2430	2000	605	17	1378	17	605	7	615	0	0		86	412	117
УИК №1128	2704	2500	541	7	1952	7	541	19	529	0	0		109	307	113
УИК №1129	2208	2000	558	3	1439	3	555	10	548	0	0		106	311	131
УИК №1130	3058	3000	822	7	2171	7	821	18	810	0	0		138	466	206
УИК №1131	2804	2500	729	3	1768	3	729	14	718	0	0		131	415	172
УИК №1132	3064	3000	743	4	2253	4	742	24	722	0	0		121	418	183
УИК №1133	1674	1500	383	17	1100	17	383	7	393	0	0		72	234	87
УИК №1134	2617	2500	519	9	1972	9	519	9	519	0	0		84	320	115
УИК №1135	3814	3000	781	4	2215	4	781	12	773	0	0		215	343	215
УИК №1136	3619	3000	896	3	2101	3	893	22	874	0	0		241	402	231
УИК №1137	3010	2500	688	0	1812	0	687	13	674	0	0		170	323	181
УИК №1138	1817	1500	443	2	1055	2	443	12	433	0	0		115	219	99
УИК №1139	1848	1500	317	3	1180	3	317	10	310	0	0		53	186	71
															
УИК №1239	1683	1500	401	28	1070	28	400	10	418	1	0		84	257	77
УИК №1240	2410	2000	718	40	1242	40	718	19	739	0	0		142	454	143
УИК №1241	2677	2500	831	12	1657	12	831	25	818	0	0		125	576	117
УИК №1242	2223	2000	778	18	1204	18	774	14	778	0	0		119	556	103
УИК №1243	1244	1000	445	10	545	10	445	6	449	0	0		50	329	70
УИК №1244	1499	1500	503	17	980	17	503	14	506	0	0		86	349	71
УИК №1245	1670	1500	614	7	879	7	614	17	604	0	0		99	421	84
УИК №1246	1346	1000	428	13	559	13	427	6	434	0	0		71	294	69
УИК №1247	1284	1000	371	11	618	11	371	7	375	0	0		95	235	45
УИК №1248	1893	1500	630	17	853	17	629	15	631	0	0		125	412	94
УИК №1249	1376	1000	442	17	541	17	442	16	443	0	0		57	318	68
УИК №1250	1369	1000	402	22	576	22	402	21	403	0	0		43	299	61
УИК №1251	1686	1500	629	24	847	24	629	24	629	0	0		84	481	64
УИК №1252	1695	1500	542	22	936	22	542	18	546	0	0		62	410	74
УИК №1253	1913	1500	583	33	884	33	583	10	606	0	0		96	422	88
УИК №1254	1075	1000	435	59	506	59	435	6	488	0	0		54	367	67
УИК №1255	351	270	205	18	47	18	204	10	212	0	0		30	159	23
УИК №1256	1025	1000	352	13	635	13	351	11	353	0	0		53	243	57
УИК №1257	1328	1000	454	60	486	60	454	19	495	0	0		77	341	77
УИК №1258	1532	1500	489	27	984	27	489	16	500	0	0		76	346	78
УИК №1259	1122	1000	352	26	622	26	352	11	367	0	0		58	250	59
УИК №1260	1247	1000	508	16	476	16	508	20	504	0	0		92	331	81
УИК №1261	519	400	304	20	76	20	304	9	315	0	0		65	214	36
УИК №1262	1933	1500	759	27	714	27	759	24	762	0	0		88	580	94
УИК №1263	1709	1500	647	22	831	22	646	24	644	0	0		64	506	74
УИК №1264	830	500	306	40	154	40	306	7	339	0	0		48	252	39
УИК №1265	1380	1000	564	24	412	24	562	17	569	0	0		75	425	69
УИК №1266	769	500	240	15	245	15	240	13	242	0	0		33	187	22
УИК №1267	1660	1000	832	5	163	5	831	32	804	0	0		110	502	192
УИК №1268	603	650	328	275	47	275	328	10	593	0	0		41	512	40
УИК №1269	266	200	128	38	34	38	128	3	163	0	0		13	127	23
УИК №1270	94	80	45	3	32	3	45	1	47	0	0		3	39	5
УИК №1271	1050	800	438	42	320	42	438	21	459	0	0		29	353	77
УИК №1272	821	800	342	358	100	358	342	28	672	0	0		55	579	38
УИК №1273	1498	1400	454	1	945	1	454	12	443	0	0		99	247	97
УИК №1274	1024	1050	907	93	50	93	907	36	964	0	0		81	798	85
УИК №1275	151	300	113	33	154	33	113	4	142	0	0		15	103	24
															
УИК №1279	2442	2000	479	7	1514	7	479	14	472	0	0		133	226	113
УИК №1280	2437	2000	1097	7	896	7	1097	0	1104	0	0		110	828	166
УИК №1281	3073	2500	569	8	1923	8	568	12	564	0	0		161	260	143
УИК №1282	2354	2000	633	9	1358	9	633	22	620	0	0		189	293	138
УИК №1283	1342	1000	262	7	731	7	262	11	258	0	0		66	134	58
УИК №1284	1840	1500	330	8	1162	8	330	15	323	0	0		76	181	66
УИК №1285	1540	1500	311	6	1183	6	311	14	303	0	0		52	168	83
УИК №1286	1253	1000	330	4	666	4	329	15	318	0	0		77	183	58
УИК №1287	1127	1000	305	13	682	13	304	6	311	0	0		83	167	61
УИК №1288	1143	1000	265	12	723	12	265	10	267	0	0		74	145	48
УИК №1289	1116	1000	255	11	734	11	255	13	253	0	0		78	128	47
УИК №1290	2124	2000	449	6	1545	6	445	15	436	0	0		107	246	83
УИК №1291	1115	1000	246	5	749	5	246	6	245	0	0		75	131	39
УИК №1292	1398	1000	330	11	659	11	330	5	336	0	0		89	191	56
УИК №1293	1185	1000	333	4	662	4	333	8	329	1	0		99	164	66
УИК №1294	2055	2000	517	7	1476	7	510	11	506	0	0		142	287	77
УИК №1295	1291	1000	321	21	658	21	321	11	331	0	0		92	183	56
УИК №1296	1523	1200	438	7	755	7	438	11	434	0	0		113	246	75
УИК №1297	1548	1500	463	8	1029	8	460	24	444	0	0		136	233	75
УИК №1298	2221	2000	470	6	1524	6	459	8	457	0	0		130	222	105
УИК №1299	1567	1500	343	9	1148	9	342	14	337	0	0		102	161	74
УИК №1300	2364	2000	942	24	1034	24	940	4	960	0	0		164	703	93
УИК №1301	2250	2000	961	18	1021	18	958	4	972	0	0		170	695	107
УИК №1302	2513	2500	1051	31	1418	31	1047	7	1071	0	0		186	770	115
УИК №1303	2351	2000	842	19	1139	19	840	10	849	0	0		120	589	140
УИК №1304	1270	1000	545	27	428	27	542	3	566	0	0		98	388	80
УИК №1305	1476	1200	607	44	549	44	604	2	646	0	0		108	431	107
УИК №1306	1528	1500	598	73	829	73	591	5	659	0	0		134	451	74
УИК №1307	2452	2000	870	85	1045	85	867	12	940	0	0		124	671	145
УИК №1308	2151	2000	520	17	1463	17	517	35	499	0	0		106	304	89
УИК №1309	2330	2000	1111	54	835	54	1108	4	1158	0	0		70	1031	57
УИК №1310	1276	1000	523	41	436	41	520	3	558	0	0		90	385	83
УИК №1311	1331	1000	721	38	241	38	719	2	755	0	0		92	591	72
УИК №1312	1430	1200	548	32	620	32	544	3	573	0	0		102	402	69
УИК №1313	2030	2000	881	26	1093	26	876	4	898	0	0		128	623	147
УИК №1314	1680	1500	682	43	775	43	680	1	722	0	0		111	492	119
УИК №1315	1314	1000	508	36	456	36	506	2	540	0	0		79	381	80
УИК №1316	2352	2000	874	63	1063	63	872	3	932	0	0		101	673	158
УИК №1317	2083	2000	863	35	1102	35	859	2	892	0	0		120	614	158
УИК №1318	1912	1500	824	21	655	21	823	3	841	0	0		141	586	114
УИК №1319	2365	2000	883	50	1067	50	881	4	927	0	0		120	652	155
УИК №1320	1717	1500	687	38	775	38	684	2	720	0	0		95	502	123
УИК №1321	1697	1500	679	35	786	35	676	2	709	0	0		59	520	130
УИК №1322	2190	2000	892	37	1071	37	890	7	920	0	0		154	635	131
УИК №1323	1840	1500	689	40	771	40	679	3	716	0	0		74	521	121
УИК №1324	1056	1000	485	12	503	12	484	1	495	0	0		51	348	96
УИК №1325	1730	1500	772	39	689	39	770	4	805	0	0		102	610	93
УИК №1326	1495	1200	675	29	496	29	673	6	696	0	0		70	531	95
УИК №1327	1540	1500	704	41	755	41	703	4	740	0	0		95	562	83
УИК №1328	1660	1500	1052	38	410	38	1047	5	1080	0	0		62	904	114
УИК №1329	1998	1500	890	51	559	51	887	7	931	0	0		140	699	92
УИК №1330	1670	1500	1040	87	373	87	1039	2	1124	0	0		112	949	63
УИК №1331	1070	1000	503	21	476	21	502	2	521	0	0		56	415	50
УИК №1332	1710	1500	768	80	652	80	767	7	840	0	0		81	659	100
УИК №1333	1067	1000	719	25	256	25	718	2	741	0	0		45	640	56
УИК №1334	1050	1000	420	23	557	23	419	3	439	0	0		49	325	65
УИК №1335	1910	1500	884	45	571	45	882	4	923	0	0		131	682	110
УИК №1336	2390	2000	576	16	1408	16	576	25	567	0	0		130	327	110
УИК №1337	2710	2500	1202	69	1229	69	1201	5	1265	0	0		195	930	140
УИК №1338	2065	2000	1138	55	807	55	1136	4	1187	0	0		103	963	121
УИК №1339	1870	1500	1132	61	307	61	1131	6	1186	0	0		117	953	116
УИК №1340	2042	2000	995	57	948	57	993	5	1045	0	0		136	790	119
УИК №1341	1930	1500	802	61	637	61	801	3	859	0	0		102	640	117
УИК №1342	1685	1500	745	35	720	35	744	3	776	0	0		126	565	85
УИК №1343	2470	2000	1050	63	887	63	1047	6	1104	0	0		135	803	166
УИК №1344	2448	2000	501	100	1399	100	473	21	552	0	0		99	334	119
УИК №1345	1839	1500	349	99	1052	99	349	4	444	0	0		64	303	77
УИК №1346	2380	2000	950	52	998	52	949	3	998	0	0		141	730	127
УИК №1347	2120	2000	815	95	1090	95	812	2	905	0	0		212	586	107
УИК №1348	2397	2000	975	101	924	101	971	3	1069	0	0		156	790	123
УИК №1349	2889	2500	789	100	1611	100	771	15	856	0	0		128	591	137
УИК №1350	2361	2000	604	1	1395	1	591	24	568	0	0		105	310	153
УИК №1351	2905	2500	632	4	1864	4	632	16	620	0	0		158	299	163
УИК №1352	2255	2000	935	60	1005	60	934	2	992	0	0		124	711	157
УИК №1353	2850	2500	525	1	1974	1	524	9	516	0	0		115	215	186
УИК №1354	1720	1500	623	20	857	20	621	1	640	0	0		92	455	93
УИК №1355	136	147	136	0	11	0	136	3	133	0	0		17	85	31
															
УИК №1422	1797	1700	480	4	1216	4	480	13	471	0	0		57	337	77
УИК №1423	1945	1800	495	10	1295	10	495	18	487	0	0		57	353	77
УИК №1424	1814	1700	320	1	1379	1	320	6	315	0	0		45	225	45
УИК №1425	1934	1800	405	12	1383	12	405	13	404	0	0		58	286	60
УИК №1426	2037	1900	399	13	1488	13	398	11	400	0	0		59	281	60
УИК №1427	1921	1800	437	4	1359	4	433	16	421	0	0		48	306	67
УИК №1428	2433	2200	735	8	1457	8	733	21	720	0	0		100	490	130
УИК №1429	2253	2100	537	13	1550	13	537	10	540	0	0		74	374	92
УИК №1430	2065	1900	545	11	1344	11	544	24	531	0	0		85	342	104
УИК №1431	1644	1500	370	6	1124	6	370	11	365	0	0		50	257	58
УИК №1432	2262	2000	516	13	1471	13	503	21	495	0	0		37	401	57
УИК №1433	2207	2000	444	3	1553	3	442	15	430	0	0		58	305	67
УИК №1434	2034	1900	480	11	1409	11	480	18	473	0	0		59	335	79
УИК №1435	2033	1800	460	4	1336	4	460	15	449	0	0		48	325	76
УИК №1436	2074	1900	523	4	1373	4	523	15	512	0	0		65	373	74
УИК №1437	2336	2200	607	5	1588	5	603	15	593	0	0		108	362	123
УИК №1438	1878	1700	533	2	1165	2	533	0	535	0	0		50	392	93
УИК №1439	2254	2100	581	4	1515	4	581	22	563	0	0		77	377	109
УИК №1440	1864	1700	490	11	1199	11	490	16	485	0	0		69	328	88
УИК №1441	2396	2200	705	12	1483	12	705	3	714	0	0		99	536	79
УИК №1442	2458	2300	765	12	1523	12	753	20	745	0	0		102	545	98
УИК №1443	2002	1800	582	3	1215	3	582	10	575	0	0		105	345	125
УИК №1444	1842	1600	488	3	1109	3	488	0	491	0	0		40	368	83
УИК №1445	1895	1700	560	15	1125	15	559	13	561	0	0		115	339	107
УИК №1446	2063	1800	525	4	1271	4	524	10	518	0	0		72	379	67
УИК №1447	2050	1800	461	15	1324	15	450	12	453	0	0		80	278	95
УИК №1448	2228	2100	578	12	1510	12	568	19	561	0	0		114	343	104
УИК №1449	1993	1900	519	9	1372	9	519	11	517	0	0		88	339	90
УИК №1450	1845	1700	520	7	1173	7	519	13	513	0	0		79	333	101
УИК №1451	1970	1800	397	15	1388	15	396	7	404	0	0		50	279	75
УИК №1452	1841	1700	487	8	1205	8	487	13	482	0	0		42	350	90
УИК №1453	2215	2000	438	11	1551	11	432	10	433	0	0		68	269	96
УИК №1454	1995	1900	540	12	1348	12	537	9	540	0	0		80	347	113
УИК №1455	2503	2100	512	58	1530	58	511	19	550	0	0		67	399	84
УИК №1456	2248	2100	501	7	1592	7	501	18	490	0	0		92	295	103
УИК №1457	2325	2200	587	10	1603	10	585	17	578	0	0		60	425	93
УИК №1458	2285	2100	602	9	1489	9	602	17	594	0	0		31	487	76
УИК №1459	2517	2400	600	21	1779	21	600	14	607	0	0		93	420	94
УИК №1460	1876	1700	404	7	1289	7	404	7	404	0	0		25	343	36
УИК №1461	1864	1700	437	17	1246	17	437	19	435	0	0		52	328	55
УИК №1462	1968	1800	464	12	1324	12	464	11	465	0	0		92	265	108
УИК №1463	2033	1800	478	4	1318	4	476	13	467	0	0		91	271	105
УИК №1464	1902	1700	461	5	1234	5	461	8	458	0	0		31	392	35
УИК №1465	2041	1900	505	7	1388	7	505	12	500	0	0		60	362	78
УИК №1466	2970	2800	599	5	2196	5	593	8	590	0	0		76	413	101
УИК №1467	2123	1900	493	6	1401	6	493	30	469	0	0		62	330	77
УИК №1468	2129	1900	501	15	1384	15	501	13	503	0	0		71	337	95
УИК №1469	2468	2200	590	11	1599	11	590	17	584	0	0		113	370	101
УИК №1470	2382	2300	734	15	1551	15	734	20	729	0	0		51	512	166
УИК №1471	2351	2100	560	28	1512	28	556	17	567	0	0		86	388	93
УИК №1472	1913	1700	463	9	1228	9	462	7	464	0	0		57	335	72
УИК №1473	2286	2100	535	5	1560	5	535	17	523	0	0		70	380	73
УИК №1474	2299	2100	561	12	1527	12	558	12	558	0	0		91	402	65
УИК №1475	2323	2200	531	6	1663	6	531	12	525	0	0		97	321	107
УИК №1476	2720	2600	619	1	1980	1	618	14	605	0	0		161	284	160
УИК №1477	2165	1900	524	2	1374	2	524	12	514	0	0		117	222	175
УИК №1478	2499	2300	660	3	1637	3	657	17	643	0	0		98	414	131
УИК №1479	2505	2400	597	10	1793	10	596	13	593	0	0		70	430	93
УИК №1480	2656	2500	668	17	1815	17	651	19	649	0	0		72	508	69
УИК №1481	2514	2300	529	15	1756	15	529	9	535	0	0		69	383	83
УИК №1482	1901	1500	492	10	998	10	492	9	493	0	0		58	397	38
УИК №1483	1732	1600	406	6	1188	6	405	11	400	0	0		44	287	69
УИК №1484	1656	1500	422	10	1068	10	417	16	411	0	0		51	306	54
УИК №1485	1852	1600	490	10	1100	10	490	14	486	0	0		78	316	92
УИК №1486	1938	1800	498	12	1290	12	498	15	495	0	0		87	317	91
УИК №1487	2245	2100	547	6	1547	6	547	10	543	0	0		83	389	71
