УИК №5822	72	72	0	72	0	0	0	72	0	72	0	0	3	69
УИК №5823	64	64	0	64	0	0	0	64	4	60	0	0	12	48
УИК №5824	74	74	0	74	0	0	0	74	2	72	0	0	1	71
УИК №5825	12	12	0	12	0	0	0	12	0	12	0	0	0	12
УИК №5826	73	73	0	33	0	40	0	33	0	33	0	0	10	23
УИК №5828	24	24	0	24	0	0	0	24	0	24	0	0	15	9
УИК №5829	51	51	0	51	0	0	0	51	10	41	0	0	16	25
УИК №5830	22	22	0	22	0	0	0	22	0	22	0	0	22	0
УИК №5831	16	16	0	16	0	0	0	16	0	16	0	0	16	0
УИК №5832	9	9	0	9	0	0	0	9	0	9	0	0	9	0
УИК №5833	18	18	0	18	0	0	0	18	0	18	0	0	0	18
УИК №5834	22	22	0	22	0	0	0	22	0	22	0	0	11	11
УИК №5835	19	19	0	19	0	0	0	19	3	16	0	0	8	8
УИК №5836	17	17	0	17	0	0	0	17	0	17	0	0	15	2
УИК №5837	16	16	0	16	0	0	0	16	0	16	0	0	2	14
УИК №5838	14	14	0	14	0	0	0	14	0	14	0	0	13	1
УИК №5839	17	17	0	10	0	7	0	10	0	10	0	0	2	8
УИК №5842	17	17	0	17	0	0	0	17	0	17	0	0	0	17
УИК №5843	30	30	0	30	0	0	0	30	0	30	0	0	5	25
УИК №5844	351	351	0	348	0	3	0	348	39	309	0	0	112	197
УИК №5851	16	16	0	15	0	1	0	15	0	15	0	0	13	2
УИК №5853	31	31	0	31	0	0	0	31	1	30	0	0	20	10
УИК №5854	14	14	0	14	0	0	0	14	0	14	0	0	12	2
УИК №5855	20	20	0	20	0	0	0	20	0	20	0	0	2	18
УИК №5856	22	22	0	22	0	0	0	22	0	22	0	0	3	19
УИК №5857	23	23	0	23	0	0	0	23	0	23	0	0	4	19
УИК №5858	19	19	0	19	0	0	0	19	0	19	0	0	0	19
УИК №5859	21	21	0	21	0	0	0	21	0	21	0	0	0	21
УИК №5861	17	17	0	17	0	0	0	17	0	17	0	0	17	0
УИК №5862	24	24	0	24	0	0	0	24	0	24	0	0	8	16
УИК №5864	13	13	0	13	0	0	0	13	0	13	0	0	13	0
УИК №5865	28	28	0	28	0	0	0	28	0	28	0	0	15	13
УИК №5866	24	24	0	24	0	0	0	24	3	21	0	0	3	18
УИК №5867	25	25	0	25	0	0	0	25	2	23	0	0	9	14
УИК №5868	25	25	0	25	0	0	0	25	0	25	0	0	0	25
УИК №5869	24	24	0	24	0	0	0	24	0	24	0	0	0	24
УИК №5870	27	27	0	27	0	0	0	27	0	27	0	0	2	25
УИК №5871	26	26	0	26	0	0	0	26	0	26	0	0	0	26
УИК №5872	28	28	0	28	0	0	0	28	0	28	0	0	0	28
УИК №5873	26	26	0	26	0	0	0	26	0	26	0	0	0	26
УИК №5874	24	24	0	24	0	0	0	24	0	24	0	0	0	24
УИК №5875	32	32	0	32	0	0	0	32	0	32	0	0	0	32
УИК №5876	26	26	0	26	0	0	0	26	0	26	0	0	0	26
УИК №5877	29	29	0	29	0	0	0	29	0	29	0	0	0	29
УИК №5878	17	17	0	17	0	0	0	17	0	17	0	0	0	17
УИК №5879	23	23	0	23	0	0	0	23	0	23	0	0	0	23
УИК №5880	25	25	0	25	0	0	0	25	0	25	0	0	0	25
УИК №5881	28	28	0	28	0	0	0	28	0	28	0	0	0	28
УИК №5883	33	33	0	33	0	0	0	33	0	33	0	0	11	22
УИК №5884	24	24	0	24	0	0	0	24	0	24	0	0	10	14
УИК №5885	21	21	0	21	0	0	0	21	0	21	0	0	15	6
УИК №5886	22	22	0	22	0	0	0	22	0	22	0	0	9	13
УИК №5887	22	22	0	22	0	0	0	22	1	21	0	0	10	11
УИК №5888	18	18	0	18	0	0	0	18	1	17	0	0	8	9
УИК №5889	20	20	0	20	0	0	0	20	0	20	0	0	9	11
УИК №5890	21	21	0	21	0	0	0	21	0	21	0	0	0	21
УИК №5891	23	23	0	23	0	0	0	23	0	23	0	0	0	23
УИК №5892	8	8	0	8	0	0	0	8	2	6	0	0	5	1
УИК №5893	10	10	0	10	0	0	0	10	0	10	0	0	5	5
УИК №5894	16	16	0	16	0	0	0	16	0	16	0	0	9	7
УИК №5895	16	16	0	16	0	0	0	16	0	16	0	0	12	4
УИК №5896	14	14	0	14	0	0	0	14	0	14	0	0	0	14
УИК №5899	15	15	0	15	0	0	0	15	0	15	0	0	12	3
УИК №5900	14	14	0	14	0	0	0	14	0	14	0	0	7	7
УИК №5902	15	15	0	15	0	0	0	15	0	15	0	0	10	5
УИК №5903	21	21	0	21	0	0	0	21	0	21	0	0	7	14
УИК №5904	24	24	0	24	0	0	0	24	16	8	0	0	5	3
УИК №5905	39	39	0	39	0	0	0	39	6	33	0	0	23	10
УИК №5906	49	49	0	49	0	0	0	49	9	40	0	0	19	21
УИК №5907	120	120	0	117	0	3	0	117	2	115	0	0	19	96
УИК №5908	128	128	0	128	0	0	0	128	2	126	0	0	32	94
УИК №5909	15	15	0	15	0	0	0	15	0	15	0	0	1	14
УИК №5910	20	20	0	20	0	0	0	20	0	20	0	0	0	20
УИК №5911	22	22	0	22	0	0	0	22	0	22	0	0	1	21
УИК №5913	17	17	0	17	0	0	0	17	0	17	0	0	8	9
УИК №5915	13	13	0	13	0	0	0	13	3	10	0	0	7	3
УИК №5916	15	15	0	15	0	0	0	15	0	15	0	0	10	5
УИК №5917	11	11	0	11	0	0	0	11	0	11	0	0	7	4
УИК №5918	13	13	0	13	0	0	0	13	0	13	0	0	0	13
УИК №5919	13	13	0	12	0	1	0	12	1	11	0	0	7	4
УИК №5920	12	12	0	12	0	0	0	12	0	12	0	0	9	3
УИК №5921	14	14	0	14	0	0	0	14	0	14	0	0	10	4
УИК №5922	22	22	0	22	0	0	0	22	0	22	0	0	0	22
УИК №5923	24	24	0	24	0	0	0	24	0	24	0	0	0	24
УИК №5924	16	16	0	16	0	0	0	16	0	16	0	0	0	16
УИК №5925	21	21	0	21	0	0	0	21	0	21	0	0	0	21
УИК №5926	15	15	0	15	0	0	0	15	0	15	0	0	0	15
УИК №5927	7	7	0	7	0	0	0	7	0	7	0	0	0	7
УИК №5928	33	33	0	33	0	0	0	33	0	33	0	0	0	33
УИК №5929	22	22	0	22	0	0	0	22	0	22	0	0	0	22
УИК №5930	25	25	0	25	0	0	0	25	0	25	0	0	12	13
УИК №5931	30	30	0	30	0	0	0	30	3	27	0	0	21	6
УИК №5932	17	17	0	17	0	0	0	17	0	17	0	0	1	16
УИК №5933	14	14	0	14	0	0	0	14	0	14	0	0	3	11
УИК №5934	15	15	0	15	0	0	0	15	0	15	0	0	15	0
УИК №5935	25	25	0	25	0	0	0	25	0	25	0	0	13	12
УИК №5936	11	11	0	11	0	0	0	11	0	11	0	0	7	4
УИК №5937	11	11	0	11	0	0	0	11	0	11	0	0	6	5
УИК №5938	9	9	0	9	0	0	0	9	0	9	0	0	1	8
УИК №5940	7	7	0	7	0	0	0	7	0	7	0	0	7	0
УИК №5941	10	10	0	10	0	0	0	10	0	10	0	0	6	4
УИК №5942	16	16	0	16	0	0	0	16	0	16	0	0	13	3
УИК №5944	58	58	0	58	0	0	0	58	0	58	0	0	21	37
УИК №5945	65	65	0	65	0	0	0	65	0	65	0	0	40	25
УИК №5946	16	16	0	16	0	0	0	16	0	16	0	0	6	10
УИК №5947	71	71	0	71	0	0	0	71	8	63	0	0	10	53
УИК №5948	48	48	0	48	0	0	0	48	1	47	0	0	31	16
УИК №5949	46	46	0	46	0	0	0	46	0	46	0	0	5	41
УИК №5950	36	36	0	33	0	3	0	33	2	31	0	0	10	21
УИК №5952	18	18	0	8	0	10	0	8	0	8	0	0	6	2
УИК №5953	16	16	0	16	0	0	0	16	0	16	0	0	12	4
УИК №5954	14	14	0	14	0	0	0	14	0	14	0	0	0	14
УИК №5955	23	23	0	23	0	0	0	23	0	23	0	0	23	0
														
УИК №1001	1934	1900	0	562	47	1291	47	562	14	595	0	0	310	285
УИК №1002	827	800	0	227	17	556	17	227	6	238	0	0	127	111
УИК №1003	1138	1100	0	314	7	779	7	314	7	314	0	0	179	135
УИК №1004	1800	1800	0	477	8	1315	8	477	7	478	0	0	289	189
УИК №1005	1949	1900	0	618	9	1273	9	618	10	617	0	0	396	221
УИК №1006	1747	1700	0	573	8	1119	8	573	13	568	0	0	313	255
УИК №1007	1753	1700	0	508	2	1190	2	508	7	503	0	0	303	200
УИК №1008	1621	1600	0	422	7	1171	7	422	2	427	0	0	248	179
УИК №1009	1762	1700	0	506	5	1189	5	506	9	502	0	0	285	217
УИК №1010	1708	1700	0	441	7	1252	7	441	13	435	0	0	266	169
УИК №1011	1695	1700	0	447	5	1248	5	447	4	448	0	0	281	167
УИК №1012	1894	1800	0	624	52	1124	52	624	16	660	0	0	366	294
УИК №1013	1872	1800	0	517	12	1271	12	517	4	525	0	0	238	287
УИК №1014	1845	1800	0	457	3	1340	3	457	8	452	0	0	281	171
УИК №1015	1748	1700	0	526	2	1172	2	526	12	516	0	0	327	189
УИК №1016	1685	1700	0	497	5	1198	5	497	8	494	0	0	293	201
УИК №1017	1908	1900	0	518	7	1375	7	518	10	515	0	0	302	213
УИК №1018	1874	1800	0	473	14	1313	14	473	7	480	0	0	265	215
УИК №1019	1858	1800	0	489	14	1297	14	489	3	500	0	0	314	186
УИК №1020	1098	1000	0	324	5	671	5	324	4	325	0	0	171	154
УИК №1021	1646	1600	0	417	27	1156	27	417	8	436	0	0	224	212
УИК №1022	1132	1100	0	355	19	726	19	355	10	364	0	0	193	171
УИК №1023	597	500	0	168	5	327	5	168	1	172	0	0	102	70
УИК №1024	461	400	0	65	10	325	10	65	0	75	0	0	51	24
														
УИК №1101	1326	1290	0	487	56	747	56	487	22	521	0	0	288	233
УИК №1102	1325	1360	0	519	33	808	33	519	14	538	0	0	308	230
УИК №1103	1337	1370	0	607	23	740	23	607	20	610	0	0	338	272
УИК №1104	1290	1310	0	541	17	752	17	541	7	551	0	0	308	243
УИК №1105	864	875	0	351	26	498	26	351	9	368	0	0	217	151
УИК №1106	1270	1250	0	325	47	878	47	325	13	359	0	0	239	120
УИК №1107	1210	1210	0	445	30	735	30	445	17	458	0	0	274	184
УИК №1108	1092	1100	0	358	26	716	26	358	6	378	0	0	235	143
УИК №1109	1059	1070	0	366	25	679	25	366	14	377	0	0	236	141
УИК №1110	1238	1245	0	357	27	861	27	357	15	369	0	0	219	150
УИК №1111	1351	1370	0	440	54	876	54	439	16	477	0	0	288	189
УИК №1112	1277	1290	0	353	50	887	50	353	7	396	0	0	238	158
УИК №1113	1196	1195	0	327	9	859	9	327	6	330	0	0	213	117
УИК №1114	1047	1050	0	356	28	666	28	356	9	375	0	0	222	153
УИК №1115	1191	1200	0	429	12	759	12	429	14	427	0	0	272	155
УИК №1116	1028	1035	0	274	24	737	24	274	11	287	0	0	188	99
УИК №1117	1111	1135	0	287	103	745	103	287	13	377	0	0	168	209
УИК №1118	674	685	0	215	64	406	64	215	6	273	0	0	116	157
УИК №1119	321	330	0	96	19	215	19	96	4	111	0	0	51	60
УИК №1120	103	100	0	53	4	43	4	53	0	57	0	0	29	28
УИК №1121	945	955	0	300	158	497	158	300	10	448	0	0	202	246
УИК №1122	323	325	0	139	6	180	6	139	7	138	0	0	82	56
														
УИК №1201	393	400	0	92	40	268	40	92	0	132	0	0	63	69
УИК №1202	179	180	0	46	17	117	17	46	3	60	0	0	27	33
УИК №1203	145	150	0	59	8	83	8	59	3	64	0	0	35	29
УИК №1204	243	250	0	101	25	124	25	101	1	125	0	0	51	74
УИК №1205	230	250	0	88	5	157	5	88	2	91	0	0	46	45
УИК №1206	214	250	0	59	13	178	13	59	1	71	0	0	12	59
УИК №1207	1272	1000	0	245	39	716	39	245	4	280	0	0	158	122
УИК №1208	1326	1000	0	291	29	680	29	291	4	316	0	0	199	117
УИК №1209	1043	1000	0	268	13	719	13	268	5	276	0	0	207	69
УИК №1210	547	520	0	129	3	388	3	129	1	131	0	0	83	48
УИК №1211	1205	1000	0	401	9	590	9	401	6	404	0	0	218	186
УИК №1212	1191	1000	0	366	7	627	7	366	9	364	0	0	212	152
УИК №1213	1113	1000	0	417	18	565	18	417	8	427	0	0	272	155
УИК №1214	1191	1000	0	445	21	534	21	445	8	458	0	0	242	216
УИК №1215	1200	1000	0	387	13	600	13	387	5	395	0	0	214	181
УИК №1216	1304	1000	0	394	21	585	21	394	14	401	0	0	255	146
УИК №1217	1293	1000	0	302	14	684	14	302	6	310	0	0	208	102
УИК №1218	1320	1000	0	289	26	685	26	289	6	309	0	0	195	114
УИК №1219	1337	1000	0	335	14	651	14	335	7	342	0	0	176	166
УИК №1220	726	700	0	156	12	532	12	156	1	167	0	0	98	69
УИК №1221	543	500	0	172	18	310	18	172	4	186	0	0	107	79
УИК №1222	707	700	0	202	18	480	18	202	1	219	0	0	149	70
УИК №1223	678	600	0	160	19	421	19	160	4	175	0	0	110	65
УИК №1224	1182	1000	0	275	28	697	28	275	2	301	0	0	176	125
УИК №1225	631	600	0	225	3	372	3	225	3	225	0	0	121	104
УИК №1280	79	150	0	49	15	86	15	49	1	63	0	0	42	21
														
УИК №1301	400	350	0	140	8	202	8	140	5	143	0	0	47	96
УИК №1302	153	140	0	51	2	87	2	51	4	49	0	0	16	33
УИК №1303	349	320	0	90	19	211	19	90	1	108	0	0	31	77
УИК №1304	81	70	0	27	2	41	2	27	0	29	0	0	6	23
УИК №1305	116	100	0	36	4	60	4	36	1	39	0	0	10	29
УИК №1306	166	160	0	56	7	97	7	56	1	62	0	0	16	46
УИК №1307	713	670	0	229	21	420	21	229	4	246	0	0	106	140
УИК №1308	173	150	0	82	9	59	9	82	0	91	0	0	24	67
УИК №1309	1050	1000	0	288	14	698	14	288	7	295	0	0	143	152
УИК №1310	438	400	0	147	12	241	12	147	0	159	0	0	41	118
УИК №1311	559	550	0	187	5	358	5	187	1	191	0	0	66	125
УИК №1312	1032	1000	0	309	13	678	13	308	7	314	0	0	177	137
УИК №1313	651	600	0	305	9	286	9	305	3	311	0	0	91	220
УИК №1314	828	800	0	321	8	471	8	321	6	323	0	0	123	200
УИК №1315	397	400	0	170	6	224	6	170	5	171	0	0	75	96
УИК №1316	892	850	0	347	15	488	15	347	13	349	0	0	152	197
УИК №1317	460	400	0	145	25	230	25	145	2	168	0	0	88	80
УИК №1318	551	500	0	160	4	336	4	160	0	164	0	0	77	87
УИК №1319	523	500	0	106	2	392	2	106	0	108	0	0	49	59
УИК №1320	445	400	0	106	24	270	24	106	2	128	0	0	36	92
УИК №1321	251	230	0	80	0	150	0	80	0	80	0	0	15	65
УИК №1322	394	380	0	125	24	231	24	125	0	149	0	0	49	100
УИК №1323	865	800	0	232	58	510	58	232	23	267	0	0	54	213
УИК №1324	296	280	0	125	31	124	31	125	3	153	0	0	33	120
УИК №1325	84	70	14	23	4	29	18	23	0	41	0	0	21	20
УИК №1326	81	70	0	34	6	30	6	34	0	40	0	0	13	27
УИК №1327	276	260	0	84	7	169	7	84	0	91	0	0	20	71
УИК №1328	77	70	0	36	6	28	6	36	8	34	0	0	10	24
УИК №1329	161	150	0	86	15	49	15	86	1	100	0	0	40	60
УИК №1330	294	280	24	141	23	92	47	141	27	161	0	0	37	124
УИК №1331	85	80	0	34	5	41	5	34	0	39	0	0	9	30
УИК №1332	553	500	0	184	13	303	13	184	23	174	0	0	83	91
УИК №1333	914	900	0	527	3	370	3	527	5	525	0	0	167	358
УИК №1334	381	350	0	122	5	223	5	122	5	122	0	0	48	74
УИК №1335	562	500	0	192	3	305	3	192	2	193	0	0	115	78
УИК №1336	352	320	0	140	12	168	12	140	5	147	0	0	86	61
УИК №1337	380	350	0	107	4	239	4	107	3	108	0	0	42	66
УИК №1338	393	350	0	93	7	250	7	93	1	99	0	0	48	51
УИК №1339	880	800	0	370	12	418	12	370	7	375	0	0	142	233
УИК №1380	99	500	0	79	0	421	0	79	2	77	0	0	56	21
														
УИК №1401	509	520	0	153	4	363	4	153	18	139	0	0	32	107
УИК №1402	105	100	0	51	3	46	3	51	2	52	0	0	7	45
УИК №1403	237	240	0	95	3	142	3	95	2	96	0	0	46	50
УИК №1404	112	115	0	34	0	81	0	34	3	31	0	0	15	16
УИК №1405	62	65	0	21	0	44	0	21	1	20	0	0	10	10
УИК №1406	52	55	0	17	12	26	12	17	2	27	0	0	17	10
УИК №1407	336	345	0	120	20	205	20	120	14	126	0	0	62	64
УИК №1408	190	190	0	54	13	123	13	54	10	57	0	0	23	34
УИК №1409	227	235	0	62	1	172	1	62	0	63	0	0	16	47
УИК №1410	210	215	0	78	17	120	17	78	13	82	0	0	40	42
УИК №1411	2898	2900	0	1159	18	1723	18	1159	12	1165	0	0	649	516
УИК №1412	100	100	0	34	9	57	9	34	1	42	0	0	21	21
УИК №1413	193	205	0	91	3	111	3	91	7	87	0	0	39	48
УИК №1414	59	55	0	26	4	25	4	26	1	29	0	0	6	23
УИК №1415	709	715	0	207	27	481	27	207	10	224	0	0	106	118
УИК №1416	1737	1750	0	538	19	1193	19	538	10	547	0	0	315	232
УИК №1417	1181	1225	0	415	6	804	6	415	15	406	0	0	255	151
УИК №1418	217	215	0	70	0	145	0	70	5	65	0	0	42	23
УИК №1419	404	400	0	139	9	252	9	139	9	139	0	0	68	71
УИК №1420	196	200	20	71	9	100	29	71	11	89	0	0	19	70
УИК №1421	1033	1045	0	343	60	642	60	343	8	395	0	0	234	161
УИК №1422	1300	1310	0	321	7	982	7	321	6	322	0	0	148	174
УИК №1423	527	535	0	131	16	388	16	131	7	140	0	0	56	84
УИК №1424	1451	1480	0	382	4	1094	4	382	8	378	0	0	203	175
УИК №1425	180	185	0	57	1	127	1	57	1	57	0	0	34	23
														
УИК №1501	770	815	0	243	18	554	18	243	5	256	0	0	120	136
УИК №1502	132	137	0	28	0	109	0	28	2	26	0	0	17	9
УИК №1503	727	781	0	197	7	577	7	197	8	196	0	0	110	86
УИК №1504	218	234	0	30	0	204	0	30	0	30	0	0	18	12
УИК №1505	769	803	0	209	10	584	10	209	5	214	0	0	89	125
УИК №1506	763	797	0	221	2	574	2	221	4	219	0	0	99	120
УИК №1507	718	762	0	192	4	566	4	192	4	192	0	0	111	81
УИК №1508	701	742	0	173	7	562	7	173	9	171	0	0	113	58
УИК №1509	472	458	0	219	18	221	18	219	6	231	0	0	85	146
УИК №1510	117	100	0	92	2	6	2	92	2	92	0	0	12	80
УИК №1511	278	278	0	115	13	150	13	115	4	124	0	0	71	53
УИК №1512	123	115	0	53	6	56	6	53	1	58	0	0	32	26
УИК №1513	703	713	0	287	16	410	16	287	6	297	0	0	179	118
УИК №1514	426	437	0	182	17	238	17	182	5	194	0	0	113	81
УИК №1515	533	535	0	219	5	311	5	219	3	221	0	0	138	83
УИК №1516	475	467	0	198	32	237	32	198	2	228	0	0	122	106
УИК №1517	556	573	0	220	24	329	24	220	11	233	0	0	136	97
УИК №1518	140	138	0	61	10	67	10	61	0	71	0	0	11	60
УИК №1519	280	286	0	83	12	191	12	83	4	91	0	0	38	53
УИК №1520	293	299	0	134	1	164	1	134	8	127	0	0	59	68
УИК №1521	108	107	0	43	2	62	2	43	1	44	0	0	17	27
УИК №1522	267	277	0	112	8	157	8	112	2	118	0	0	59	59
УИК №1523	454	454	0	242	22	190	22	242	1	263	0	0	121	142
УИК №1524	170	169	0	97	0	72	0	97	0	97	0	0	4	93
УИК №1525	230	234	0	48	0	186	0	48	0	48	0	0	21	27
УИК №1526	240	268	0	30	3	235	3	30	2	31	0	0	18	13
УИК №1527	250	257	0	93	14	150	14	93	3	104	0	0	67	37
														
УИК №1601	1680	1600	0	467	21	1112	21	467	15	473	0	0	302	171
УИК №1602	1689	1600	0	426	17	1157	17	426	7	436	0	0	307	129
УИК №1603	1807	1700	0	487	42	1171	42	487	14	515	0	0	329	186
УИК №1604	886	800	0	182	14	604	14	182	5	191	0	0	107	84
УИК №1605	861	800	0	234	9	557	9	234	9	234	0	0	134	100
УИК №1606	1235	1200	0	396	12	792	12	396	14	394	0	0	238	156
УИК №1607	551	500	0	182	3	315	3	182	4	181	0	0	118	63
УИК №1608	1646	1600	0	573	16	1011	16	573	21	568	0	0	287	281
УИК №1609	1699	1600	0	649	23	928	23	649	11	661	0	0	359	302
УИК №1610	1663	1600	0	646	18	936	18	645	8	655	0	0	414	241
УИК №1611	1670	1600	0	667	16	917	16	667	19	664	0	0	392	272
УИК №1612	1800	1700	0	788	3	909	3	788	13	778	0	0	383	395
УИК №1613	1741	1700	0	602	14	1084	14	602	10	606	0	0	379	227
УИК №1614	1140	900	0	471	24	405	24	471	13	482	0	0	190	292
УИК №1615	1205	1000	0	574	7	419	7	574	13	568	0	0	370	198
УИК №1616	1674	1600	0	459	6	1135	6	459	11	454	0	0	263	191
УИК №1617	1538	1500	0	460	9	1031	9	460	12	457	0	0	258	199
УИК №1618	1643	1600	0	469	4	1127	4	469	10	463	0	0	240	223
УИК №1619	1699	1600	0	557	30	1013	30	557	15	572	0	0	364	208
УИК №1620	1608	1600	0	486	16	1098	16	486	7	495	0	0	290	205
УИК №1621	169	150	0	75	0	75	0	75	0	75	0	0	38	37
УИК №1622	83	80	0	47	0	33	0	47	1	46	0	0	23	23
УИК №1623	919	900	17	394	67	422	84	394	7	471	0	0	131	340
УИК №1624	292	250	0	125	10	115	10	125	2	133	0	0	29	104
УИК №1625	105	100	0	43	5	52	5	43	0	48	0	0	6	42
УИК №1626	173	150	0	81	9	60	9	81	1	89	0	0	28	61
УИК №1627	471	450	0	123	5	322	5	123	6	122	0	0	71	51
УИК №1628	83	70	0	33	6	31	6	33	2	37	0	0	17	20
УИК №1629	320	280	0	120	21	139	21	120	0	141	0	0	53	88
УИК №1630	523	500	10	265	17	208	27	265	8	284	0	0	84	200
УИК №1631	266	250	0	79	6	165	6	79	1	84	0	0	38	46
УИК №1632	452	450	0	153	16	281	16	153	2	167	0	0	61	106
УИК №1633	158	150	0	51	4	95	4	51	2	53	0	0	25	28
УИК №1634	745	700	7	167	14	512	21	167	5	183	0	0	102	81
УИК №1635	608	550	0	170	19	361	19	170	5	184	0	0	111	73
УИК №1636	607	550	0	138	39	373	39	138	6	171	0	0	81	90
УИК №1637	402	350	0	158	8	184	8	158	3	163	0	0	95	68
УИК №1680	31	35	0	31	0	4	0	31	0	31	0	0	16	15
УИК №1681	92	100	0	60	24	16	24	60	2	82	0	0	48	34
														
УИК №1701	1437	1420	0	629	24	767	24	629	13	640	0	0	312	328
УИК №1702	1091	1060	0	336	45	679	45	336	34	347	0	0	121	226
УИК №1703	1514	1520	0	506	3	1011	3	506	18	491	0	0	296	195
УИК №1704	1531	1550	0	445	17	1088	17	445	15	447	0	0	253	194
УИК №1705	989	980	25	208	6	741	31	208	3	236	0	0	132	104
УИК №1706	515	500	0	113	17	370	17	113	2	128	0	0	80	48
УИК №1707	264	250	0	103	0	147	0	103	3	100	0	0	44	56
УИК №1708	356	350	0	89	9	252	9	89	2	96	0	0	56	40
УИК №1709	1351	1370	28	324	12	1006	40	324	20	344	0	0	143	201
УИК №1710	282	270	46	58	11	155	57	58	1	114	0	0	38	76
УИК №1711	128	110	0	39	1	70	1	39	1	39	0	0	12	27
УИК №1712	614	610	0	211	30	369	30	211	59	182	0	0	30	152
УИК №1713	617	600	0	257	35	308	35	257	48	244	0	0	62	182
УИК №1714	203	180	0	75	20	85	20	75	1	94	0	0	21	73
УИК №1715	1711	1700	78	350	15	1257	93	350	14	429	0	0	210	219
УИК №1716	1718	1720	0	566	25	1129	25	566	101	490	0	0	240	250
УИК №1717	1667	1660	0	573	8	1079	8	573	21	560	0	0	283	277
УИК №1718	1568	1570	0	515	17	1038	17	515	4	528	0	0	292	236
УИК №1719	878	880	0	311	56	513	56	311	12	355	0	0	181	174
УИК №1720	895	900	0	260	51	589	51	256	10	297	0	0	163	134
УИК №1721	1181	1180	0	265	67	848	67	265	10	322	0	0	156	166
УИК №1722	395	390	0	82	30	278	30	82	2	110	0	0	51	59
УИК №1723	399	380	0	187	2	191	2	187	13	176	0	0	94	82
УИК №1724	273	270	0	83	12	175	12	83	2	93	0	0	46	47
УИК №1725	1499	1510	0	485	58	967	58	485	69	474	0	0	202	272
УИК №1726	607	610	0	175	13	422	13	175	7	181	0	0	108	73
УИК №1727	487	475	0	169	32	274	32	169	1	200	0	0	75	125
УИК №1728	98	85	0	55	3	27	3	55	0	58	0	0	19	39
УИК №1729	513	510	0	194	17	299	17	194	9	202	0	0	75	127
УИК №1730	150	145	0	70	13	62	13	70	1	82	0	0	27	55
УИК №1731	136	130	0	57	0	73	0	57	1	56	0	0	15	41
УИК №1732	1223	1220	0	480	9	731	9	480	15	474	0	0	281	193
УИК №1733	248	240	0	71	5	164	5	71	1	75	0	0	25	50
УИК №1734	339	335	0	171	11	153	11	171	2	180	0	0	69	111
УИК №1735	71	70	0	16	23	31	23	16	0	39	0	0	22	17
														
УИК №1801	386	350	0	115	4	231	4	115	9	110	0	0	62	48
УИК №1802	167	130	0	92	17	21	17	92	3	106	0	0	33	73
УИК №1803	701	640	0	241	16	383	16	241	5	252	0	0	165	87
УИК №1804	395	350	0	110	2	238	2	110	4	108	0	0	65	43
УИК №1805	300	270	0	101	12	157	12	101	1	112	0	0	56	56
УИК №1806	181	160	0	43	7	110	7	43	2	48	0	0	6	42
УИК №1807	317	280	0	72	13	195	13	72	2	83	0	0	43	40
УИК №1808	1208	1100	0	377	10	713	10	377	7	380	0	0	229	151
УИК №1809	1074	970	0	217	8	745	8	217	7	218	0	0	127	91
УИК №1810	1055	960	0	252	6	702	6	252	7	251	0	0	168	83
УИК №1811	1605	1430	0	658	1	771	1	658	20	639	0	0	253	386
УИК №1812	765	680	0	198	7	475	7	198	8	197	0	0	140	57
УИК №1813	212	190	0	73	2	115	2	73	3	72	0	0	53	19
УИК №1814	1134	1025	0	306	17	702	17	305	8	314	0	0	189	125
УИК №1815	794	715	0	124	16	575	16	124	0	140	0	0	109	31
УИК №1816	1650	1450	0	387	5	1058	5	387	16	376	0	0	265	111
УИК №1817	1753	1565	0	490	10	1065	10	490	9	491	0	0	323	168
УИК №1818	3002	2685	0	1039	8	1638	8	1039	11	1036	0	0	632	404
УИК №1819	791	675	0	178	12	485	12	178	6	184	0	0	105	79
УИК №1820	1248	1115	0	353	3	759	3	353	7	349	0	0	227	122
УИК №1821	1777	1595	0	596	6	993	6	596	16	586	0	0	361	225
УИК №1822	1624	1475	0	519	1	955	1	519	7	513	0	0	304	209
УИК №1823	1980	1715	0	518	10	1187	10	518	12	516	0	0	330	186
УИК №1824	349	310	0	140	3	167	3	140	2	141	0	0	62	79
УИК №1825	1518	1385	0	528	18	839	18	528	8	538	0	0	311	227
УИК №1826	1787	1620	0	507	11	1102	11	507	10	508	0	0	255	253
УИК №1827	1559	1400	0	563	24	813	24	563	12	575	0	0	314	261
УИК №1828	1445	1295	0	477	6	812	6	477	13	470	0	0	244	226
УИК №1829	624	565	0	217	11	337	11	217	3	225	0	0	134	91
														
УИК №1901	387	350	0	215	36	99	36	215	5	246	0	0	71	175
УИК №1902	1010	1000	0	461	201	338	201	461	14	648	0	0	164	484
УИК №1903	2487	2500	0	1499	134	867	134	1499	25	1608	0	0	454	1154
УИК №1904	2620	2500	0	2187	136	177	136	2185	26	2295	0	0	484	1811
УИК №1905	1034	1000	0	403	92	505	92	403	7	488	0	0	189	299
УИК №1906	217	200	0	115	30	55	30	115	5	140	0	0	32	108
УИК №1907	462	450	0	244	40	166	40	244	4	280	0	0	71	209
УИК №1908	2051	2000	0	727	10	1263	10	727	15	722	0	0	466	256
УИК №1909	2019	2000	0	651	8	1341	8	651	7	652	0	0	408	244
УИК №1910	1851	1500	0	687	41	772	41	687	0	728	0	0	393	335
УИК №1911	1698	1500	0	579	16	905	16	579	13	582	0	0	370	212
